,proto_ipv6,status,url_stats,sales_phone,id,tech_email,city,policy_email,sales_email,tech_phone,media,proto_multicast,ixf_last_import,ixf_import_request,website,updated,service_level,terms,net_count,policy_phone,proto_unicast,region_continent,name,created,country,notes,status_dashboard,org_id,social_media,ixf_import_request_status,aka,fac_count,ixf_net_count,name_long,lat,lon
1103,True,ok,https://bbix.com.ph,,4274,noc@bbix.com.ph,Manila,,,+63273685230,Ethernet,False,,,https://bbix.com.ph,2024-05-21T12:06:54Z,Best Effort (no SLA),Not Disclosed,24,,True,Asia Pacific,BBIX Manila,2023-09-11T01:19:47Z,PH,"Please note that BGP Route Origin Validation(ROV) has applied to our Route server.

Also we can provide members with free NTP and DNS cache, if you are interested in, please contact us.",,8440,"[{'identifier': 'https://bbix.com.ph', 'service': 'website'}]",queued,,7,0,,14.5951861,120.9089353
1104,True,ok,https://portal.stix.do/statistics/ixp,8093413000,4281,soporte@stix.do,Santiago,elias@stix.do,elias@stix.do,+18093413000,Ethernet,False,2024-08-02T03:01:18Z,2024-07-07T17:09:03Z,https://stix.do,2024-07-07T02:56:47Z,Not Disclosed,Not Disclosed,24,+18093413000,True,North America,STIX.DO,2023-09-19T13:17:15Z,DO,,http://healt.stix.do,36356,"[{'identifier': 'https://stix.do', 'service': 'website'}]",finished,STIX,0,29,Santiago Internet Exhange,-33.4520793,-70.6585245
1105,True,ok,https://dd-ix.net/stats,,4282,noc@dd-ix.net,Dresden,peering@dd-ix.net,contact@dd-ix.net,,Ethernet,False,2024-08-02T03:01:57Z,2024-07-27T08:41:52Z,https://dd-ix.net,2024-04-05T07:38:54Z,Not Disclosed,Recurring Fees,1,,True,Europe,DD-IX,2023-09-20T18:43:44Z,DE,,,36194,"[{'identifier': 'https://dd-ix.net', 'service': 'website'}]",finished,,1,2,,51.0763286,13.77269315
1106,True,ok,,+16135184025,4285,noc@accurix.net,Ottawa,join@accurix.net,join@accurix.net,+16135184025,Ethernet,False,2024-08-02T03:02:42Z,2023-10-21T20:17:19Z,https://accurix.net/,2023-11-02T18:30:00Z,Best Effort (no SLA),Not Disclosed,25,+16135184025,True,North America,AccurIX,2023-09-22T21:39:28Z,CA,,,27651,"[{'identifier': 'https://accurix.net/', 'service': 'website'}]",finished,AccurIX,0,30,,45.249712,-75.80108200000001
1107,False,ok,https://ixp.slcix.com/statistics/,+1 (800) 575-8921,4286,noc@slcix.com,Salt Lake City,noc@slcix.com,sales@slcix.com,+18005758921,Ethernet,False,,,https://slcix.com,2024-01-05T22:31:50Z,Not Disclosed,Not Disclosed,0,+18005758921,False,North America,SLCIX,2023-09-23T17:54:46Z,US,"SLCIX is a new Internet Exchange Point based in Salt Lake City, UT and is currently onboarding peers for deployment. If you are interested in participating and being a founding peer, we're offering ports at no cost and free cross-connects into the exchange fabric.

After deployment, we plan to charge a port fee for any new peers to help cover the upkeep of the exchange.

Exchange Points: FIBERSTATE SLC1 106 E 13200 S Draper, Utah 84020 USA",,36369,"[{'identifier': 'https://slcix.com', 'service': 'website'}]",queued,SLCIX - Salt Lake City Internet Exchange,1,0,,40.7766584,-111.92093795
1108,True,ok,https://metric.sonix.network,,4292,noc@sonix.network,Malmö,peering@sonix.network,,,Ethernet,False,2024-08-02T03:03:24Z,2024-07-02T08:21:15Z,https://sonix.network,2024-03-18T20:54:52Z,Best Effort (no SLA),No Commercial Terms,6,,True,Europe,SONIX Malmo,2023-09-28T21:23:44Z,SE,"SONIX strives to be an IXP built on as much open technologies and projects as possible.

We offer free 400G, 200G, 100G, 50G, 40G, 25G or 10G ports for anyone who wants to join.

Founded by a non-profit, SONIX will live as a community driven IXP. If you have an idea where SONIX can help out - reach out!",https://status.sonix.network/,26319,"[{'identifier': 'sonix_network', 'service': 'x'}, {'identifier': 'sonix-network', 'service': 'linkedin'}, {'identifier': 'https://sonix.network', 'service': 'website'}]",finished,,1,6,Sweden Open Network Internet eXchange,55.59999195,13.020206250000001
1109,True,ok,,00242069276415,4293,pascal.mouandza@arpce.cg,Pointe-Noire,luc.missidimbazi@arpce.cg,contact@cgix.cg,+242066838126,Multiple,False,,,http://pointe-noire.cgix.cg,2023-09-29T14:03:17Z,Not Disclosed,Not Disclosed,1,+242069276415,True,Africa,CGIX-PNR,2023-09-29T13:15:44Z,CG,,,14924,"[{'identifier': 'http://pointe-noire.cgix.cg', 'service': 'website'}]",queued,,0,0,Point d'Exchange Internet de Pointe-Noire,-4.7975373,11.8503297
1110,False,ok,https://www.gdlix.mx,+14077561126,4294,network@hostdime.com,Guadalajara,network@hostdime.com,dcis.team@hostdime.com,+14077561126,Ethernet,False,,,https://www.gdlix.mx,2024-05-15T21:45:33Z,24/7 Support,Not Disclosed,0,+14077561126,True,North America,GDL-IX,2023-09-29T17:18:49Z,MX,,,2243,"[{'identifier': 'https://www.gdlix.mx', 'service': 'website'}]",queued,GDL-IX,1,0,GDL-IXP,20.67821815,-103.33541315
1111,True,ok,,,4296,noc-as@ops.inixp.io,"Tokyo,Osaka,Sapporo",noc-as@ops.inixp.io,sales@rpi.dev,,Ethernet,False,2024-08-02T03:04:09Z,2024-03-20T16:08:30Z,https://mgr.asia.inixp.io/customer/details,2024-05-14T04:44:23Z,Not Disclosed,Not Disclosed,25,,True,Asia Pacific,INIXP Asia,2023-10-10T05:02:39Z,JP,,https://lg.asia.inixp.io/,35663,"[{'identifier': 'https://mgr.asia.inixp.io/customer/details', 'service': 'website'}]",finished,,3,29,,0.0,0.0
1112,True,ok,https://www.megaport.com/services/ix-statistics/,,4298,support@megaport.com,Charlotte,ix@megaport.com,ix@megaport.com,+14259542777,Ethernet,False,2023-11-09T02:20:40Z,,https://megaport.com,2023-10-13T03:47:11Z,Not Disclosed,Not Disclosed,2,+61730885996,True,North America,MegaIX Charlotte,2023-10-12T05:26:50Z,US,,,13167,"[{'identifier': 'https://megaport.com', 'service': 'website'}]",queued,,3,0,Megaport MegaIX Charlotte,35.20538515,-80.82225185
1113,True,ok,https://ixpm.nrix.org,,4299,noc@nrix.org,Taipei City,,,,Ethernet,False,2024-08-02T03:04:55Z,2024-04-05T08:49:15Z,https://nrix.org,2023-10-17T07:01:16Z,Best Effort (no SLA),Not Disclosed,25,,False,Asia Pacific,NRIX,2023-10-13T16:40:25Z,TW,,https://nrix.org/intro/member,33766,"[{'identifier': 'https://nrix.org', 'service': 'website'}]",finished,NRIX,1,28,NiceRoute Internet Exchanges,25.038447050000002,121.56202765
1114,False,ok,https://uzix.uz/,+998711003030,4301,uzix@uztelecom.uz,Tashkent,,m.narsupiev@uztelecom.uz,,Ethernet,False,,,https://uzix.uz/,2023-10-16T11:28:27Z,Not Disclosed,Not Disclosed,0,,True,Asia Pacific,UZIX,2023-10-16T11:28:27Z,UZ,,,24120,"[{'identifier': 'https://uzix.uz/', 'service': 'website'}]",queued,,0,0,,41.29011445,69.32380905
1115,True,ok,,,4302,aws@iraqixp.com,Baghdad,,info@iraqixp.com,,Ethernet,False,,,https://www.iraqixp.com/,2023-10-25T15:06:20Z,Not Disclosed,Not Disclosed,19,,True,Middle East,IRAQ-IXP,2023-10-17T12:17:21Z,IQ,,,31591,"[{'identifier': 'https://www.iraqixp.com/', 'service': 'website'}]",queued,,0,0,,33.333291,44.377454150000005
1116,True,ok,,,4309,peering@morepeering.net,Los Angeles,,,,Ethernet,False,,,https://morepeering.net/,2024-06-09T15:22:16Z,Not Disclosed,Not Disclosed,1,,True,North America,MorePeering Los Angeles,2023-10-31T21:05:36Z,US,Launched June 2024!,,36666,[],queued,,4,0,,33.9984235,-118.41173905
1117,True,ok,https://www.netix.net/graphs,+35929751616,4310,noc@netix.net,Thessaloniki / Athens,peering@netix.net,sales@netix.net,+35929743311,Ethernet,False,2024-08-02T03:05:36Z,2024-06-04T05:51:06Z,https://www.netix.net/peering-services/netixs-regional-ixps,2024-02-07T08:49:42Z,24/7 Support,Not Disclosed,12,+35929743311,True,Europe,NetIX Greece,2023-11-02T09:15:34Z,GR,,,7798,"[{'identifier': 'https://www.netix.net/peering-services/netixs-regional-ixps', 'service': 'website'}]",finished,,5,18,,40.808469450000004,22.673406200000002
1118,True,ok,,+491603872722,4311,noc@fnc-ix.net,Vélizy-Villacoublay,hello@fnc-ix.net,hello@fnc-ix.net,+491603872722,Ethernet,False,2024-08-02T03:06:17Z,2024-03-28T08:52:27Z,https://www.fnc-ix.net/,2024-03-04T14:56:17Z,Normal Business Hours,Recurring Fees,27,+491603872722,True,Europe,FNC-IX,2023-11-03T09:25:13Z,FR,"Please configure the following max-prefix limits for the RS sessions:

150K - IPv4
100K - IPv6",,31822,"[{'identifier': 'fnc_ix', 'service': 'x'}, {'identifier': 'https://www.fnc-ix.net/', 'service': 'website'}]",finished,,4,29,France Network Community Internet Exchange,48.783911,2.19551205
1119,True,ok,,,4315,noc@xentain.exchange,Fremont,support@xentain.exchange,support@xentain.exchange,,Ethernet,False,2023-11-12T02:25:00Z,2023-11-11T15:06:42Z,https://xentain.exchange,2023-11-07T23:25:50Z,Best Effort (no SLA),Not Disclosed,1,,False,North America,XSIX FMT,2023-11-07T23:24:13Z,US,,,35024,"[{'identifier': 'https://xentain.exchange', 'service': 'website'}]",finished,Xentain Solutions IX Fremont,1,1,Xentain Solutions Internet Exchange Point - Fremont,37.530468299999995,-122.00951215
1120,True,ok,https://ixpm.moeq.ing,,4316,noc@moedove.com,Falkenstein,noc@moedove.com,noc@moedove.com,,Ethernet,False,2024-08-02T03:06:56Z,2024-07-10T09:14:48Z,https://www.moedove.com,2024-04-27T01:20:45Z,Normal Business Hours,Recurring Fees,27,,False,Europe,Pigeon IX,2023-11-13T14:32:20Z,DE,"### 萌鴿網際網路交換中心
由 MoeDove LLC 运营

Sales Telegram: @gugumnt",,35512,"[{'identifier': 'https://www.moedove.com', 'service': 'website'}]",finished,MDIX,2,30,MoeDove Internet Exchange Point,50.473658799999995,12.338786800000001
1121,True,ok,https://www.megaport.com/services/ix-statistics/,,4318,support@megaport.com,New York,ix@megaport.com,ix@megaport.com,,Ethernet,False,2024-08-02T03:07:39Z,2024-07-17T22:26:55Z,https://megaport.com,2024-01-18T19:12:08Z,Not Disclosed,Not Disclosed,8,,True,North America,MegaIX New York,2023-11-16T14:37:15Z,US,,,13167,"[{'identifier': 'https://megaport.com', 'service': 'website'}]",finished,,4,15,Megaport MegaIX New York,40.697104,-73.97953799999999
1122,True,ok,,,4320,noc@arexico.com,Düsseldorf,sales@arexico.com,sales@arexico.com,,Ethernet,False,2024-08-02T03:08:43Z,2024-01-15T20:20:45Z,https://arexico.com/exchange,2024-04-22T15:48:05Z,Normal Business Hours,Not Disclosed,6,,True,Europe,AXCIX Dusseldorf,2023-11-20T20:39:35Z,DE,"# How to connect
## Become a Member
Visit arexico.com/exchange and choose a port size as well as the datacenter where you want to connect.
## Partner VLAN
Some of our authorized resellers offer **free 1G** and **discounted 10G/40G** ports. Please contact them directly for further information.

---
# Connectivity Requirements
- ASN (RIR-registered)
- IPv4/IPv6 space (RIR-registered or legacy)
- Physical PoP (No VMs or Tunnels)",,35406,"[{'identifier': 'https://arexico.com/exchange', 'service': 'website'}]",finished,,3,13,Arexico Commercial IX - Düsseldorf,51.238430949999994,6.81437355
1123,True,ok,,,4321,corenet@vitrodc.com,Pasig,corenet@vitrodc.com,salesteam@vitrodc.com,,Ethernet,False,,,http://www.epldt.com,2024-05-23T09:04:57Z,Not Disclosed,Not Disclosed,16,,True,Asia Pacific,Vitro Internet Exchange,2023-11-22T00:27:23Z,PH,,,18866,"[{'identifier': 'http://www.epldt.com', 'service': 'website'}]",queued,,4,0,,14.578610300000001,121.08130175
1124,True,ok,,,4322,noc@barcelona-ix.net,Barcelona,noc@barcelona-ix.net,noc@barcelona-ix.net,+41815520740,Ethernet,False,,,https://barcelona-ix.net/,2023-11-22T11:53:20Z,Best Effort (no SLA),No Commercial Terms,19,,True,Europe,Barcelona-IX,2023-11-22T11:52:19Z,ES,,,20785,"[{'identifier': 'https://barcelona-ix.net/', 'service': 'website'}]",queued,Barcelona-IX,1,0,Barcelona IXP,41.3924744,2.1404266
